,sid,text,A,A_stdzd,B,B_stdzd,C,C_stdzd,D,D_stdzd,E,E_stdzd,stdzd_avg
703,477831494636163073,I never understood why plankton didn't just buy a krabby patty.,,,,,0.0,-0.030091043577967207,0.0,0.003396709710744425,-2.0,-1.5948457139399057,-0.5405133492690428
704,482682672796291073,The Take Over! Pt.4 http://t.co/YTFdkoOqQ3 #MM4E,,,,,0.0,-0.030091043577967207,0.0,0.003396709710744425,0.0,-0.17678491316346318,-0.06782641567689532
705,476172546749235200,"RT @originlbookgirl: .@Pat120 @Ronc99 and guns, of course.",,,,,0.0,-0.030091043577967207,1.0,0.7872527968056119,1.0,0.5322454872247582,0.4298024134841343
706,479084727530303488,@Haveacupoftina selfie game on point,,,,,0.0,-0.030091043577967207,1.0,0.7872527968056119,1.0,0.5322454872247582,0.4298024134841343
708,475063593751547904,@zerg_rush01 so because it was written in a different time you believe the amendments are irrelevant?,,,,,0.0,-0.030091043577967207,-1.0,-0.7804593773841231,-1.0,-0.8858153135516845,-0.5654552448379251
709,479341356008370176,"Strategy firm, @undercurrent, wrote an Employee Bill of Rights. It's the @HOLSTEE manifesto for your career. Amen. http://t.co/dNA8LZSpdY",,,,,0.0,-0.030091043577967207,0.0,0.003396709710744425,1.0,0.5322454872247582,0.16851705111917847
710,478404826632445952,#TeamBehavior or #TeamMindless   Ooh ohh ohh I got a better idea...   How about.... #TeamMindlessBehavior   #MindlessBehaviorFanNameWar,,,,,0.0,-0.030091043577967207,-1.0,-0.7804593773841231,1.0,0.5322454872247582,-0.09276831124577738
711,476788555809705984,I'm looking forward to the Bae interview aka Jeff & Jordan,,,,,0.0,-0.030091043577967207,2.0,1.5711088839004794,2.0,1.2412758876129792,0.927431242645164
712,482319756440395776,RT @ContactSwad3: Niggas can't wait to get that #NBA2k15 😂,,,,,0.0,-0.030091043577967207,0.0,0.003396709710744425,-1.0,-0.8858153135516845,-0.3041698824729691
714,481217061322887168,"Was waiting for when this would happen. Spyware subsidizes high-end Android phone via @ZDNet, http://t.co/Ke5c2FBAha",,,,,0.0,-0.030091043577967207,0.0,0.003396709710744425,1.0,0.5322454872247582,0.16851705111917847
716,480541845525512193,RT @TheFunnyTeens: rt if u remember when steve from 'blue clues' left us with joe http://t.co/bUPyR2o3cO,,,,,0.0,-0.030091043577967207,0.0,0.003396709710744425,2.0,1.2412758876129792,0.4048605179152522
717,483647736000942080,"RT @MichelleLaw: I'm going to start a company, hire all old men, then be religiously opposed to Viagra. #HobbyLobby",,,,,0.0,-0.030091043577967207,-3.0,-2.348171551573858,-1.0,-0.8858153135516845,-1.0880259695678365
718,474518812369625088,@The_DMatt that's bc there's wind,,,,,0.0,-0.030091043577967207,0.0,0.003396709710744425,1.0,0.5322454872247582,0.16851705111917847
719,475037601645473792,@shanikqua__ I offered to go on bike ride....,,,,,0.0,-0.030091043577967207,0.0,0.003396709710744425,1.0,0.5322454872247582,0.16851705111917847
720,477287371788939264,"There's nothing to see here, I'll check back at the end to see the faces of defeat *turns to Martin*",,,,,0.0,-0.030091043577967207,0.0,0.003396709710744425,-1.0,-0.8858153135516845,-0.3041698824729691
722,477592918463492097,so glad i could spend the first day of summer with these girls again!!🌞 #summer #schoolsout #booyah http://t.co/LJ2yswLiRy,,,,,0.0,-0.030091043577967207,2.0,1.5711088839004794,2.0,1.2412758876129792,0.927431242645164
723,475082782671380480,RT @factsonfemales: THIS. 💯 http://t.co/mGoED5gKrx,,,,,0.0,-0.030091043577967207,0.0,0.003396709710744425,0.0,-0.17678491316346318,-0.06782641567689532
725,476425006092918784,"RT @Reverend_Scott: Remember to do Twitter exactly how you want to do it, as long as it's exactly how everyone else wants you to do it.",,,,,0.0,-0.030091043577967207,-2.0,-1.5643154644789905,1.0,0.5322454872247582,-0.35405367361073314
726,483208315556868097,Did she just say she like dragon erotica? There is something for everyone to read was the point #Stitcher http://t.co/18HKZjbHSk,,,,,0.0,-0.030091043577967207,0.0,0.003396709710744425,1.0,0.5322454872247582,0.16851705111917847
727,475524614878023682,Woods atop the leaderboard at Torrey Pines -  Woods put himself into great position going into the weekend with a... http://t.co/QIjjE8rh3B,,,,,0.0,-0.030091043577967207,1.0,0.7872527968056119,1.0,0.5322454872247582,0.4298024134841343
728,481884073124564995,2 and a half more hours leggo,,,,,0.0,-0.030091043577967207,0.0,0.003396709710744425,2.0,1.2412758876129792,0.4048605179152522
729,480684158260641792,http://t.co/AMrDyuZUoG #5: Children's book:Please Don't Sneeze(values eBook)(Action Adventure)(kindle kids eBoo... http://t.co/2hwpbhDyK6,,,,,0.0,-0.030091043577967207,0.0,0.003396709710744425,1.0,0.5322454872247582,0.16851705111917847
730,475712783942549504,Latest thing to make me cry: the video for 'I Choose You' by @SaraBareilles it is so so sweet (and the song is beautiful),,,,,1.0,1.7059307013047562,3.0,2.354964970995346,2.0,1.2412758876129792,1.7673905199710276
731,478735199384375296,Shouts out to @Pamand101 for showing us how to rock @Crocs with an official office look! Croc on girl (; http://t.co/ejZj11Or90,,,,,2.0,3.4419524461874795,3.0,2.354964970995346,1.0,0.5322454872247582,2.109720968135861
732,479029098455379968,RT @MegBranson: Know someone who should be in the #ChapelHill #Carrboro Business Hall of Fame? Nominate them before 5 pm 7/4! http://t.co/4…,,,,,0.0,-0.030091043577967207,1.0,0.7872527968056119,1.0,0.5322454872247582,0.4298024134841343
733,477522252796133376,That shit isn't about me. Negative. Nope. Not going there again. ✋🙅,,,,,0.0,-0.030091043577967207,-3.0,-2.348171551573858,-2.0,-1.5948457139399057,-1.3243694363639102
734,478979085578682368,"Probably learn just fine, but most of Congress/DC are psychopaths RT @marklevinshow: These boys are slow learners http://t.co/w6Gz4t2oEW",,,,,0.0,-0.030091043577967207,-3.0,-2.348171551573858,1.0,0.5322454872247582,-0.615339035975689
736,481618254893301761,RT @lpapas3: Is anyone selling Toby Keith tickets!?!? 💕,,,,,0.0,-0.030091043577967207,0.0,0.003396709710744425,1.0,0.5322454872247582,0.16851705111917847
737,480375944008302593,can't believe I stayed up until 4 o'clock in the morning watching 90210,,,,,0.0,-0.030091043577967207,0.0,0.003396709710744425,1.0,0.5322454872247582,0.16851705111917847
738,476778464297881601,@_mynameiskayla baby he better had called after 7 when minutes free. 😂😂,,,,,0.0,-0.030091043577967207,-1.0,-0.7804593773841231,1.0,0.5322454872247582,-0.09276831124577738
739,478684330852888577,link in my bio #LordStillWillin #MikeStrong every track is a problem http://t.co/JSKez06FNY,,,,,0.0,-0.030091043577967207,0.0,0.003396709710744425,-1.0,-0.8858153135516845,-0.3041698824729691
740,476209490191073282,How the hell you gonna  get fired on your day off 😂#friday,,,,,0.0,-0.030091043577967207,-1.0,-0.7804593773841231,-2.0,-1.5948457139399057,-0.8017987116339986
741,477297652011257857,"RT @DelaoNathen: You can go be a hoe with somebody else, idc",,,,,0.0,-0.030091043577967207,-3.0,-2.348171551573858,-2.0,-1.5948457139399057,-1.3243694363639102
742,482590783963668480,@WILL_OH_BAYY I'm hoping those were protein pills😂,,,,,0.0,-0.030091043577967207,0.0,0.003396709710744425,1.0,0.5322454872247582,0.16851705111917847
743,476447495967760384,"RT @ConserValidity: Desperate Cochran, Barbour, seek to appeal to Democrats by trashing conservatives in the GOP runoff http://t.co/bJqdn7x…",,,,,0.0,-0.030091043577967207,-1.0,-0.7804593773841231,-1.0,-0.8858153135516845,-0.5654552448379251
744,474679030579744769,Saved a turtle today❤️,,,,,0.0,-0.030091043577967207,0.0,0.003396709710744425,3.0,1.9503062880012003,0.6412039847113259
745,475112008598048769,@Chet_G Who is the country singer with the old sound you were tweeting about about a couple weeks ago? I won't to download some of his stuff,,,,,0.0,-0.030091043577967207,0.0,0.003396709710744425,-1.0,-0.8858153135516845,-0.3041698824729691
747,475095910876446720,@BettyBluker69 That is so adorable I can't even,,,,,0.0,-0.030091043577967207,2.0,1.5711088839004794,3.0,1.9503062880012003,1.1637747094412376
749,480722770989305856,@KenzievdH but an extremely cool city with the natural wonders of nature created hundreds of thousands of years ago,,,,,0.0,-0.030091043577967207,1.0,0.7872527968056119,1.0,0.5322454872247582,0.4298024134841343
751,481396338462978048,RT @reeses_piecesx: #hustlebootytemptats I'm a @HeymanHustle kinda girl ;) x http://t.co/PvWwv941Qu,,,,,0.0,-0.030091043577967207,0.0,0.003396709710744425,0.0,-0.17678491316346318,-0.06782641567689532
752,474345117847805952,"RT @ChronicHoosier: Yep, root cause of the #SeasonOnTheDrink RT @DustinDopirak: Crean: ""We need to grow up. We need to be better decision m…",,,,,0.0,-0.030091043577967207,0.0,0.003396709710744425,1.0,0.5322454872247582,0.16851705111917847
753,479093359391166465,@dallasshipp @oldarmy1 @OldArmyDays @blake2003ag @sjarvis00 Hahaha. Just a thought for next year AO!,,,,,0.0,-0.030091043577967207,0.0,0.003396709710744425,1.0,0.5322454872247582,0.16851705111917847
754,475086268141826049,RT @THR: Life After Jimmy Iovine: a New Era Begins at Interscope http://t.co/oYEmTialvI,,,,,0.0,-0.030091043577967207,0.0,0.003396709710744425,1.0,0.5322454872247582,0.16851705111917847
755,481858122965721088,LeBron gone stay his bitch ass right in Miami lol,,,,,-1.0,-1.7661127884606909,-2.0,-1.5643154644789905,-3.0,-2.3038761143281272,-1.878101455755936
756,481172194857603072,Lol you are such an idiot,,,,,0.0,-0.030091043577967207,-3.0,-2.348171551573858,-3.0,-2.3038761143281272,-1.560712903159984
757,477086984708816896,"http://t.co/xRRFAdX6Ot #1: Man's Search for Meaning  Man's Search for MeaningViktor E. Frankl (Author), Harold ... http://t.co/rt72zkPxAv",,,,,0.0,-0.030091043577967207,0.0,0.003396709710744425,1.0,0.5322454872247582,0.16851705111917847
758,476393427207081984,I really like talking to @KING_Betch  Can talk about things I don't usually say aloud. #friendship #followhim,,,,,0.0,-0.030091043577967207,2.0,1.5711088839004794,1.0,0.5322454872247582,0.6910877758490902
759,483186815566749696,he some childish..,,,,,0.0,-0.030091043577967207,-2.0,-1.5643154644789905,-2.0,-1.5948457139399057,-1.0630840739989544
761,476240842609274881,@WyattRias_JBB @yourhomienoah who r u,,,,,0.0,-0.030091043577967207,-2.0,-1.5643154644789905,1.0,0.5322454872247582,-0.35405367361073314
762,476250397225811968,It's truly amazing how someone can go there whole life and bring almost nothing but hate to themselves because they're a cockjuggling whore.,,,,,-3.0,-5.238156278226136,-3.0,-2.348171551573858,-3.0,-2.3038761143281272,-3.296734648042707
763,476764241408454657,"RT @kxzzm: don't let these people get the best of you, never look like a fool stressing those who ain't stressing you.",,,,,0.0,-0.030091043577967207,0.0,0.003396709710744425,-1.0,-0.8858153135516845,-0.3041698824729691
765,481436926751571968,"3 more days til the release of my new album #Helium! Available on iTunes, cdbaby & Amazon June 27th! @soulandjazz @Soulsorts @godfrey2468",,,,,0.0,-0.030091043577967207,0.0,0.003396709710744425,2.0,1.2412758876129792,0.4048605179152522
767,475757910438338560,Went to go check on my baby Alexa and she just up watching SpongeBob http://t.co/XfaPLFAtJe,,,,,0.0,-0.030091043577967207,0.0,0.003396709710744425,2.0,1.2412758876129792,0.4048605179152522
768,477550555989299200,OCT 11 who wants to do a NJ Tough Mudder with me?! #TMx3,,,,,0.0,-0.030091043577967207,1.0,0.7872527968056119,2.0,1.2412758876129792,0.6661458802802079
769,475834678801231872,Follow the WAAS GEO Satellites with P-Track on iOS! ( https://t.co/1n7oRQcW0O )! (0.6803) http://t.co/pi3HBrkrzZ,,,,,0.0,-0.030091043577967207,1.0,0.7872527968056119,0.0,-0.17678491316346318,0.19345894668806046
771,476832608555266049,“@Cheetoohpuff: In this case I'm looking at my friend like oh no she didn't ! 😧 http://t.co/lbztViE0sT” YESSS. 😂😂,,,,,0.0,-0.030091043577967207,0.0,0.003396709710744425,1.0,0.5322454872247582,0.16851705111917847
772,482223585239384064,"RT @tryna_be_famous: ""America gonna lose to Ghana"" ""America gonna lose to Portugal"" ""Well, America won't advance"" http://t.co/t5Cw5bqv2K",,,,,0.0,-0.030091043577967207,-2.0,-1.5643154644789905,-1.0,-0.8858153135516845,-0.8267406072028808
774,479068759823777792,RT @___KESH: all I can do is do,,,,,0.0,-0.030091043577967207,0.0,0.003396709710744425,2.0,1.2412758876129792,0.4048605179152522
775,474605391201193984,@maggiiiefowler am I supposed to park in the coliseum or at tanger??,,,,,0.0,-0.030091043577967207,0.0,0.003396709710744425,1.0,0.5322454872247582,0.16851705111917847
776,481949294527016960,RT @thedailybeast: United Nations experts: Detroit is violating human rights by cutting off water services over unpaid bills http://t.co/DI…,,,,,0.0,-0.030091043577967207,-1.0,-0.7804593773841231,-1.0,-0.8858153135516845,-0.5654552448379251
777,483128707674947584,@LakerOpinion I'll sleep in I'm so nervous #Mexico,,,,,0.0,-0.030091043577967207,0.0,0.003396709710744425,-1.0,-0.8858153135516845,-0.3041698824729691
778,476914133275660290,May I cash this in please http://t.co/1YwanIoOMc,,,,,0.0,-0.030091043577967207,2.0,1.5711088839004794,1.0,0.5322454872247582,0.6910877758490902
779,480859782144720896,"At least Portugal hasn't left yet like Heat fans would. The moment USA goes up 2-1, they'd be gone.",,,,,0.0,-0.030091043577967207,-1.0,-0.7804593773841231,1.0,0.5322454872247582,-0.09276831124577738
780,479440140239384576,I am literally as angry as possible due to my accounting homework. Fuck my accounting homework with a cactus,,,,,-2.0,-3.5021345333434137,-3.0,-2.348171551573858,-2.0,-1.5948457139399057,-2.4817172662857256
781,480922419876478976,RT @VeoVon: It’s nice to have someone in your life who can make you smile even when they’re not around.,,,,,0.0,-0.030091043577967207,1.0,0.7872527968056119,2.0,1.2412758876129792,0.6661458802802079
782,480170687349661696,RT @waybeyon: 2 #FF that never quit TY 4 RT/M&Fs @dawnsaffron @Eykis @rncbs @jrbaltmd57 @CoupCounting @slysallyhi @ClareKuehn @frenyard,,,,,0.0,-0.030091043577967207,0.0,0.003396709710744425,1.0,0.5322454872247582,0.16851705111917847
783,483447038558744577,@crash53456 @big_old_tom But what about us 360ers.,,,,,0.0,-0.030091043577967207,0.0,0.003396709710744425,1.0,0.5322454872247582,0.16851705111917847
784,482784019747471361,@Blvkeweiland at least u didn't get a seat belt ticket as the passenger :(,,,,,0.0,-0.030091043577967207,1.0,0.7872527968056119,-1.0,-0.8858153135516845,-0.04288452010801328
786,476449253381115904,Isn't it weird the person who you're going to spend your whole life with is walking the earth right now?,,,,,0.0,-0.030091043577967207,0.0,0.003396709710744425,-2.0,-1.5948457139399057,-0.5405133492690428
789,479007460045238272,This cute little shit http://t.co/annGi1CtpY,,,,,0.0,-0.030091043577967207,1.0,0.7872527968056119,-2.0,-1.5948457139399057,-0.279227986904087
791,475764885582651393,China heaps praise on ‘old friend’ Modi – Times of India http://t.co/0JVrkIAXF7,,,,,0.0,-0.030091043577967207,0.0,0.003396709710744425,1.0,0.5322454872247582,0.16851705111917847
792,483693470687571968,@HammerLS @BlueJays @LSDowntownTO cute kids y'all,,,,,1.0,1.7059307013047562,2.0,1.5711088839004794,2.0,1.2412758876129792,1.5061051576060718
793,479758940935184384,RT @jackiealive13: @iRelateGirlz @Silver_Candour ew why would you put ranch dressing on pepperoni pizza,,,,,-1.0,-1.7661127884606909,-2.0,-1.5643154644789905,-1.0,-0.8858153135516845,-1.4054145221637884
794,482998617146662912,Smashing 🍴,,,,,0.0,-0.030091043577967207,0.0,0.003396709710744425,1.0,0.5322454872247582,0.16851705111917847
795,477276030407692288,Be straight up. That's all I ask for,,,,,0.0,-0.030091043577967207,-1.0,-0.7804593773841231,1.0,0.5322454872247582,-0.09276831124577738
796,478742333916479488,Did you see that video interview that Elliott did with Brian from Night Birds a few months ago? Well they... http://t.co/IPSKdtBfYA,,,,,0.0,-0.030091043577967207,1.0,0.7872527968056119,1.0,0.5322454872247582,0.4298024134841343
799,480174218961641472,RT Win a body butter from @AsiliProducts@blingingbeauty. #blingingbeautygiveaways #BBday4Asili #contests #giveaways http://t.co/DzPCMZwcVf,,,,,0.0,-0.030091043577967207,0.0,0.003396709710744425,1.0,0.5322454872247582,0.16851705111917847
800,483285268468736001,The 2nd hour of the Motorman Show is on TALK RADIO 790 KABC.http://t.co/tya8GjlHoo … … … … … … … …800-222-5222,,,,,0.0,-0.030091043577967207,0.0,0.003396709710744425,1.0,0.5322454872247582,0.16851705111917847
801,477987359162920960,"RT @bunch1243: @tonyaleecarrie7 : Wow!! Loved your gift!! Uncover, Recover, Discover!! Great thoughts and the Blessing was special!! Thanks…",,,,,0.0,-0.030091043577967207,3.0,2.354964970995346,2.0,1.2412758876129792,1.1887166050101197
802,478736856134078466,"#8: TruKid Sunny Days Daily SPF 30 Plus UVA/UVB Sunscreen Lotion, 3.5 Ounce: TruKid Sunny Days Daily SPF 30 Plus... http://t.co/gCJwfGsUbf",,,,,0.0,-0.030091043577967207,0.0,0.003396709710744425,0.0,-0.17678491316346318,-0.06782641567689532
803,481925949055721472,"#7: One Premium Chrome Mag Seat Lug Nut for Factory/OEM Aluminum Toyota/Lexus Wheels (M12x1.5 Thread) 13/16"" Hex... http://t.co/PjB0wSe6Py",,,,,0.0,-0.030091043577967207,0.0,0.003396709710744425,0.0,-0.17678491316346318,-0.06782641567689532
